# Id ,Class ,Area (µm²) ,Aspect Ratio ,Breadth (µm) ,Direction (°) ,ECD (µm) ,Length (µm) ,Perimeter (µm) ,Shape ,Stage X ,Stage Y ,Count ,C  Apparent Concentration (%) ,C   k ratio ,C  Wt% ,C   Wt% ? ,O  Apparent Concentration (%) ,O   k ratio ,O  Wt% ,O   Wt% ? ,Na Apparent Concentration (%) ,Na  k ratio ,Na Wt% ,Na  Wt% ? ,Mg Apparent Concentration (%) ,Mg  k ratio ,Mg Wt% ,Mg  Wt% ? ,Al Apparent Concentration (%) ,Al  k ratio ,Al Wt% ,Al  Wt% ? ,Si Apparent Concentration (%) ,Si  k ratio ,Si Wt% ,Si  Wt% ? ,P  Apparent Concentration (%) ,P   k ratio ,P  Wt% ,P   Wt% ? ,S  Apparent Concentration (%) ,S   k ratio ,S  Wt% ,S   Wt% ? ,Cl Apparent Concentration (%) ,Cl  k ratio ,Cl Wt% ,Cl  Wt% ? ,K  Apparent Concentration (%) ,K   k ratio ,K  Wt% ,K   Wt% ? ,Ca Apparent Concentration (%) ,Ca  k ratio ,Ca Wt% ,Ca  Wt% ? ,Mn Apparent Concentration (%) ,Mn  k ratio ,Mn Wt% ,Mn  Wt% ? ,Fe Apparent Concentration (%) ,Fe  k ratio ,Fe Wt% ,Fe  Wt% ? ,Sc Apparent Concentration (%) ,Sc  k ratio ,Sc Wt% ,Sc  Wt% ? ,Ti Apparent Concentration (%) ,Ti  k ratio ,Ti Wt% ,Ti  Wt% ? ,Co Apparent Concentration (%) ,Co  k ratio ,Co Wt% ,Co  Wt% ? ,Ni Apparent Concentration (%) ,Ni  k ratio ,Ni Wt% ,Ni  Wt% ? ,Cu Apparent Concentration (%) ,Cu  k ratio ,Cu Wt% ,Cu  Wt% ? ,Pb Apparent Concentration (%) ,Pb  k ratio ,Pb Wt% ,Pb  Wt% ? ,C  Normalized ,O  Normalized ,Na Normalized ,Mg Normalized ,Al Normalized ,Si Normalized ,P  Normalized ,S  Normalized ,Cl Normalized ,K  Normalized ,Ca Normalized ,Mn Normalized ,Fe Normalized ,Sc Normalized ,Ti Normalized ,Co Normalized ,Ni Normalized ,Cu Normalized ,Pb Normalized
2461,0,0.854813812,1.317074522,0.986960059,167.34375,1.04325584,1.299899947,3.337839413,1.037168892,0.65942376,2.63421782,324072,24.71828461,0.247182846,34.06429887,0.19254908,2.83082258,0.009526007,7.729884982,0.174491282,0,0,0,0,0,0,0,0,0,0,0,0,0.063402613,0.000502406,0.064918131,0.014961018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139404146,0.001394041,0.190066441,0.043599139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,0,0.854813812,1.726793373,0.883189419,123.75,1.04325584,1.525085636,3.794220661,1.340181981,0.679176192,2.674604925,323162,30.04636765,0.300463676,39.95501995,0.196089386,3.732674941,0.012560832,9.956741333,0.211570668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145570666,0.001455707,0.198703515,0.046505837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,0,11.11257955,1.447102692,3.459862476,99.84375,3.761512426,5.006776304,13.35135765,1.276515559,0.750364894,2.633971208,310231,30.96163571,0.309616357,41.58785343,0.206234097,4.118019342,0.013857556,10.85731834,0.220854511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15635452,0.001563545,0.213321694,0.047626972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,0,27.55283588,1.20855494,6.326670727,95.625,5.922951985,7.646129162,29.97568669,2.59514789,0.771092736,2.633472851,313575,30.82158267,0.308215827,42.42518842,0.210681837,4.61646691,0.015534882,11.88667864,0.231168442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187507144,0.001875071,0.255455892,0.048359422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,0,3.498772811,1.606193444,1.832925823,16.875,2.110634004,2.944033442,7.099626058,1.146424193,0.737484483,2.649721869,315152,31.99177086,0.319917709,43.73520017,0.221781922,4.59452495,0.015461045,11.92333698,0.246956665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190443906,0.001904439,0.259550987,0.051012979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,0,1.351798586,1.409342888,1.265445069,108.28125,1.311931178,1.783446009,4.550377872,1.218914024,0.756936688,2.651334399,311664,26.4908433,0.264908433,35.68777144,0.18611555,3.242881224,0.010912626,8.621617407,0.200694473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170546863,0.001705469,0.232520537,0.046398482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,0,11.19209712,3.012945462,2.624239469,157.5,3.774946442,7.9066904,18.08521003,2.325550525,0.819495319,2.61887903,322170,29.05689478,0.290568948,39.59840238,0.19783522,4.099758342,0.013796105,10.67968011,0.216921745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179308723,0.001793087,0.244423561,0.046062013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,0,4.810812615,1.485537494,2.255908706,165.9375,2.474937749,3.351236965,8.501203819,1.195453127,0.819762576,2.623532711,310271,33.75139534,0.337513953,44.71997917,0.219623395,3.973726183,0.013371995,10.66118777,0.233895332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136233971,0.00136234,0.185945129,0.049333106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,0,1.610230669,1.511191901,1.296074279,120.9375,1.431855217,1.958616953,6.519073541,2.100263585,1.020574396,2.613791778,322026,22.69185334,0.226918533,31.4206481,0.176096265,2.369854786,0.007974803,6.578559428,0.149015558,0,0,0,0,0,0,0,0,0,0,0,0,0.169852725,0.001345923,0.173160573,0.014917261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104470516,0.001044705,0.142564054,0.039448525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,0,12.44449875,1.372812195,3.665851647,78.75,3.980556232,5.032525845,13.36479226,1.142186842,1.017473876,2.613358977,319931,27.58243978,0.275824398,77.36970186,0.70749619,18.88171285,0.063538894,39.63220417,0.391996792,1.068724412,0.004510348,1.166861504,0.054302631,0,0,0,0,1.381134707,0.00991978,1.534487866,0.040325517,8.247947693,0.065357238,8.758753538,0.068853627,0,0,0,0,0,0,0,0,0,0,0,0,0.223187683,0.001890626,0.224789022,0.025335207,0,0,0,0,0.494613126,0.004946131,0.63022892,0.047850105,0,0,0,0,0.188209931,0.001882099,0.252577919,0.064655126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,0,0.854813812,1.208251388,0.996980215,111.09375,1.04325584,1.204602728,3.25953677,0.989077619,0.951742742,2.622033561,315634,31.44114912,0.314411491,41.68424308,0.20507907,3.890222311,0.013090995,10.40677279,0.208823034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171870098,0.001718701,0.234673545,0.048215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,0,1.133125285,1.323610541,1.096678236,29.53125,1.201141092,1.451574873,3.794220661,1.011014477,0.990750204,2.637243521,322168,31.19024932,0.311902493,41.88666344,0.208809087,4.109073803,0.013827453,10.86909175,0.213712314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197928585,0.001979286,0.270005991,0.049305696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,0,0.993969548,2.339271826,0.845965765,85.78125,1.124971704,1.978943879,4.928456477,1.944638626,1.028059046,2.654563029,325420,28.21827233,0.282182723,39.0655905,0.209269091,3.50930132,0.011809157,9.425963461,0.187334965,0.154127553,0.000650466,0.162005203,0.027559968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176750543,0.001767505,0.240861485,0.044557732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,0,1.550592496,3.030293849,0.998983633,61.875,1.405089208,3.027213958,7.353533394,2.775138076,0.499414565,2.773386693,323788,28.48793566,0.284879357,37.63696253,0.18438733,3.385694697,0.011393208,9.115092456,0.187246373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170138804,0.001701388,0.232333853,0.044062955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,0,0.854813812,1.17572848,1.072600339,153.28125,1.04325584,1.261086767,3.416142056,1.086401732,0.673528646,2.687424411,317910,25.12054741,0.251205474,27.41451561,0.13961537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075382239,0.000597333,0.07414039,0.014189773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125412457,0.001254125,0.17261426,0.042244268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,0,0.914451985,1.334143141,0.996980215,122.34375,1.079034952,1.330114315,3.416142056,1.015549445,0.587833944,2.722401857,322200,23.80357683,0.238035768,38.4696424,0.208563567,4.445573315,0.014959808,11.36125252,0.205844105,0.076677918,0.000323605,0.081548846,0.026488004,0,0,0,0,0,0,0,0,0.692686811,0.005488893,0.718387216,0.021719343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141122669,0.00126091,0.144358608,0.017415336,0,0,0,0,0,0,0,0,0.144099048,0.00144099,0.195872528,0.044721263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,0,1.133125285,1.464791191,1.190615379,104.0625,1.201141092,1.744002918,5.717047704,2.295386575,0.723903738,2.71890424,315203,23.61988574,0.236198857,31.70235157,0.177918817,2.224627882,0.0074861,6.244180724,0.156186975,0,0,0,0,0,0,0,0,0,0,0,0,0.048481373,0.000384169,0.04944962,0.014115531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152376073,0.001523761,0.207965029,0.040747822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,0,1.610230669,1.376036881,1.296074279,18.28125,1.431855217,1.783446009,4.661114531,1.073696632,0.992956911,2.70168255,323758,22.64613062,0.226461306,45.70843875,0.260284124,7.560297102,0.025441172,17.74243861,0.229508034,0,0,0,0,0,0,0,0,0,0,0,0,2.471758798,0.019586368,2.559481375,0.032569584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073626183,0.000736262,0.094402896,0.027875646,0,0,0,0,0.133594056,0.001335941,0.180951343,0.04709863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,0,1.03372833,1.118029966,1.127954353,26.71875,1.147250534,1.261086767,3.494444699,0.940026423,1.008135117,2.717240054,325429,31.07412457,0.310741246,40.02959132,0.19272645,3.538192064,0.011906378,9.605513513,0.196202076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,0,0.834934421,2.024077402,0.815321556,70.3125,1.031053598,1.650273937,3.761786645,1.348733333,1.047740924,2.721595293,315348,29.52355444,0.295235544,39.79694545,0.213205931,3.376093134,0.011360898,9.191570431,0.193979312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161380915,0.001613809,0.220151432,0.046196429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,0,0.874693203,1.220518214,0.986960059,68.90625,1.055317002,1.204602728,3.227102754,0.947458011,1.027532418,2.736194794,317190,31.68390095,0.31683901,45.18682361,0.24161851,4.145329818,0.013949458,11.13661602,0.217925268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152784376,0.001527844,0.207850058,0.047618945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,0,0.81505503,1.208251388,0.996980215,21.09375,1.018705205,1.204602728,3.25953677,1.037325307,1.00292856,2.758535105,312579,27.20761895,0.27207619,36.69980168,0.190180901,3.807387501,0.012812247,9.977006912,0.19891616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161155977,0.00161156,0.219875877,0.046912787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,0,1.113245894,1.274754181,1.127954353,78.75,1.190558145,1.437864527,3.794220661,1.029068307,1.002556851,2.786873924,315727,28.49545181,0.284954518,37.02221811,0.186375773,3.036630899,0.010218573,8.318285644,0.187847216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143011287,0.001430113,0.195441628,0.04640533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,0,33.13894475,1.228610074,6.534122073,149.0625,6.495676633,8.027888207,24.61771818,1.455281647,1.06063505,2.79058267,323408,30.9512794,0.309512794,74.54670072,0.694339769,14.28318173,0.048064366,33.55666995,0.402485719,0,0,0,0,0.108583493,0.000720139,0.132706575,0.030980061,1.124445908,0.008076155,1.24135362,0.038209622,4.383162409,0.034732446,4.615597054,0.053182384,0,0,0,0,0.799443945,0.006886896,0.835274346,0.031287599,0.106499193,0.000930707,0.114085572,0.023343551,0.122682634,0.001039246,0.121315371,0.023650411,3.732123971,0.033345971,3.821317852,0.051176862,0.296400441,0.002964004,0.37975891,0.045964454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,0,9.502348883,1.33184094,3.269703229,29.53125,3.478328099,4.35472462,12.59520044,1.328523775,2.592144544,-1.327038324,308267,32.24716485,0.322471648,64.42872286,0.491340086,10.91758832,0.036738798,25.07154942,0.311663491,0,0,0,0,0.287369243,0.001905869,0.354085187,0.028437527,1.311104186,0.009416797,1.46665629,0.035037127,1.722419262,0.013648555,1.847823709,0.03505378,0,0,0,0,0,0,0,0,0.341496337,0.00289282,0.339538767,0.022918187,0,0,0,0,0,0,0,0,1.187259424,0.011872594,1.51689928,0.051431474,0,0,0,0,0,0,0,0,0.183884846,0.001838848,0.24831309,0.056972535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,0,1.272281022,1.14391932,1.268948647,29.53125,1.272760193,1.451574873,3.950825947,0.976299084,2.53006853,-1.314968288,325296,30.38852513,0.303885251,39.79741335,0.194611179,3.487334773,0.011735237,9.444407374,0.197688513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140517717,0.001405177,0.191976735,0.046617698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,0,1.570471887,2.18883967,1.09505599,118.125,1.414067505,2.396901993,5.573877028,1.574253746,2.561083102,-1.313601143,312565,27.09492445,0.270949244,35.70515215,0.184571452,3.210137412,0.01080244,8.648207784,0.190167245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143471896,0.001434719,0.195950805,0.046946842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,0,1.63011006,1.600434343,1.270559785,33.75,1.440666717,2.033447515,5.619745654,1.54172363,2.565162096,-1.310486339,317265,32.69208968,0.326920897,53.87281775,0.367610017,5.74879013,0.019345265,14.80997354,0.235819677,0.365151628,0.001541053,0.384052261,0.033380982,0.138702302,0.000919891,0.16600939,0.022400013,0.420865137,0.003022797,0.460413005,0.02347946,0.712486031,0.005645783,0.74338126,0.023417617,0,0,0,0,0,0,0,0,0.173476245,0.001469519,0.172540348,0.01837348,0,0,0,0,0,0,0,0,0.180236762,0.001802368,0.23167606,0.031661725,0,0,0,0,0,0,0,0,0.127815816,0.001278158,0.173639762,0.048149383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,0,1.828903969,1.349832295,1.495470322,102.65625,1.525985864,2.018634137,5.195798423,1.174637391,2.576429084,-1.306502808,314575,27.06194222,0.270619422,37.95087039,0.207572011,2.818003297,0.009482869,7.792025059,0.178925472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126324873,0.001263249,0.171763741,0.044048359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,0,0.834934421,1.617746217,0.897282193,119.53125,1.031053598,1.451574873,3.715918019,1.316042815,2.573726548,-1.299038629,310294,27.79889405,0.27798894,36.13361716,0.18386452,3.022658266,0.010171554,8.255825937,0.187281694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122517894,0.001225179,0.167440716,0.046305952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,0,0.894572594,1.465154906,0.981373724,11.25,1.067241867,1.437864527,3.526878716,1.106510648,2.614038662,-1.295104139,316578,25.33455193,0.253345519,33.12775791,0.172282837,2.650099434,0.008917855,7.274389267,0.171840074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193121703,0.001931217,0.263793929,0.045343713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,0,1.113245894,1.805443152,1.153038803,28.125,1.190558145,2.081746011,5.573877028,2.22082225,2.533378278,-1.291552639,311292,26.48457587,0.264845759,35.4339242,0.195773854,2.717629261,0.0091451,7.53108561,0.173343741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132800778,0.001328008,0.181217084,0.043816734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,0,1.63011006,1.261398112,1.627429796,105.46875,1.440666717,2.052836873,7.62087534,2.835194931,2.742402605,-1.356819603,313062,24.56833124,0.245683312,32.02606738,0.163679407,2.709071897,0.009116303,7.382581383,0.164943154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116447918,0.001164479,0.159121573,0.042310415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,0,1.013848939,1.757362771,1.0429957,112.5,1.136165728,1.832921812,4.361338569,1.492988591,2.670992,-1.335614444,315611,25.08919239,0.250891924,32.88572431,0.171813346,2.78302338,0.009365158,7.574080676,0.175246806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155193394,0.001551934,0.211991067,0.044678964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,0,1.312039804,1.196614339,1.268948647,157.5,1.292494086,1.518442147,4.061562607,1.00052842,2.662094674,-1.330989777,309613,30.2682668,0.302682668,48.03692997,0.337906764,5.175316334,0.017415468,13.06077391,0.223754998,0,0,0,0,0,0,0,0,0.221698056,0.001592311,0.246355403,0.022018516,0.411458919,0.003260426,0.432133861,0.021014088,0,0,0,0,0,0,0,0,0.051809417,0.000438878,0.051179691,0.016782332,0,0,0,0,0,0,0,0,1.227878686,0.012278787,1.570223272,0.045846601,0,0,0,0,0,0,0,0,0.210588053,0.002105881,0.285838544,0.049027504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,0,0.914451985,2.137171679,0.897282193,126.5625,1.079034952,1.917646092,5.039193137,2.209791185,2.750428849,-1.264442467,315953,23.06180149,0.230618015,24.14451391,0.124358328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137042964,0.00137043,0.188825419,0.041265314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,0,1.272281022,1.740042898,1.196376258,118.125,1.272760193,2.081746011,6.173428952,2.383746101,2.739285446,-1.262926801,324226,25.96984506,0.259698451,33.65887105,0.168211176,2.753951214,0.009267327,7.550787926,0.169174408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116296706,0.001162967,0.158956507,0.043161539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,0,1.868662751,1.789641693,1.595168343,32.34375,1.542483488,2.854779774,8.755111155,3.264243409,2.741676534,-1.261086296,318984,23.33846986,0.233384699,24.44906384,0.125303038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140664715,0.001406647,0.193809369,0.041574676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,0,0.993969548,1.739023562,0.979610371,156.09375,1.124971704,1.703565516,4.550377872,1.657723072,2.852490682,-1.304668491,313792,17.03849733,0.170384973,21.94131166,0.123278145,1.57852415,0.005311895,4.411809146,0.121828436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126332685,0.001263327,0.172678835,0.037853274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,0,0.795175639,1.219669054,1.096678236,161.71875,1.006205281,1.337584507,4.283035926,1.835821721,2.831744477,-1.253834977,319305,25.55630505,0.255563051,26.68564022,0.133769575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14253183,0.001425318,0.196416024,0.043022857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
